Al,23/02/2024,,,,,,,,,,
 ,,,,,,,,,,,
Ticker dell'emittente,Nome,Settore,Asset Class,Valore di mercato,Ponderazione (%),Valore nozionale,Nominale,Prezzo,Area Geografica,Cambio,Valuta di mercato
SO,SOUTHERN,Imprese di servizi di pubblica utilità,Azionario,"84.297.741,50","0,12","84.297.741,50","1.245.350,00","67,69",Stati Uniti,New York Stock Exchange Inc.,USD
CNR,CANADIAN NATIONAL RAILWAY,Industriali,Azionario,"84.271.053,45","0,12","84.271.053,45","640.368,00","131,60",Canada,Toronto Stock Exchange,CAD
ENB,ENBRIDGE INC,Energia,Azionario,"83.675.977,04","0,12","83.675.977,04","2.403.904,00","34,81",Canada,Toronto Stock Exchange,CAD
CNQ,CANADIAN NATURAL RESOURCES LTD,Energia,Azionario,"83.608.626,65","0,12","83.608.626,65","1.280.106,00","65,31",Canada,Toronto Stock Exchange,CAD
CMG,CHIPOTLE MEXICAN GRILL INC,Consumi Discrezionali,Azionario,"83.551.656,96","0,12","83.551.656,96","31.568,00","2.646,72",Stati Uniti,New York Stock Exchange Inc.,USD
MELI,MERCADOLIBRE INC,Consumi Discrezionali,Azionario,"83.015.483,32","0,12","83.015.483,32","50.951,00","1.629,32",Stati Uniti,NASDAQ,USD
ABBN,ABB LTD,Industriali,Azionario,"82.810.116,60","0,11","82.810.116,60","1.807.279,00","45,82",Svizzera,SIX Swiss Exchange,CHF
RIO,RIO TINTO PLC,Materiali,Azionario,"82.707.970,09","0,11","82.707.970,09","1.255.240,00","65,89",Regno unito,London Stock Exchange,GBP
MO,ALTRIA GROUP INC,Generi di largo consumo,Azionario,"82.018.361,25","0,11","82.018.361,25","1.994.125,00","41,13",Stati Uniti,New York Stock Exchange Inc.,USD
SAF,SAFRAN SA,Industriali,Azionario,"81.439.312,60","0,11","81.439.312,60","389.892,00","208,88",Francia,Nyse Euronext - Euronext Paris,EUR
IBE,IBERDROLA SA,Imprese di servizi di pubblica utilità,Azionario,"81.218.118,72","0,11","81.218.118,72","7.060.447,00","11,50",Spagna,Bolsa De Madrid,EUR
DUK,DUKE ENERGY CORP,Imprese di servizi di pubblica utilità,Azionario,"80.981.943,57","0,11","80.981.943,57","873.309,00","92,73",Stati Uniti,New York Stock Exchange Inc.,USD
BDX,BECTON DICKINSON,Salute,Azionario,"80.831.153,00","0,11","80.831.153,00","328.315,00","246,20",Stati Uniti,New York Stock Exchange Inc.,USD
NAB,NATIONAL AUSTRALIA BANK LTD,Finanziari,Azionario,"80.005.168,61","0,11","80.005.168,61","3.601.589,00","22,21",Australia,Asx - All Markets,AUD
MCK,MCKESSON CORP,Salute,Azionario,"78.246.496,80","0,11","78.246.496,80","151.570,00","516,24",Stati Uniti,New York Stock Exchange Inc.,USD
SLB,SCHLUMBERGER NV,Energia,Azionario,"78.210.665,22","0,11","78.210.665,22","1.602.021,00","48,82",Stati Uniti,New York Stock Exchange Inc.,USD
SAN,BANCO SANTANDER SA,Finanziari,Azionario,"77.992.043,07","0,11","77.992.043,07","18.795.509,00","4,15",Spagna,Bolsa De Madrid,EUR
ANET,ARISTA NETWORKS INC,IT,Azionario,"77.885.580,42","0,11","77.885.580,42","290.987,00","267,66",Stati Uniti,New York Stock Exchange Inc.,USD
CRWD,CROWDSTRIKE HOLDINGS INC CLASS A,IT,Azionario,"77.701.180,50","0,11","77.701.180,50","249.450,00","311,49",Stati Uniti,NASDAQ,USD
8316,SUMITOMO MITSUI FINANCIAL GROUP IN,Finanziari,Azionario,"77.548.190,37","0,11","77.548.190,37","1.446.378,00","53,62",Giappone,Tokyo Stock Exchange,JPY
PH,PARKER-HANNIFIN CORP,Industriali,Azionario,"77.133.668,94","0,11","77.133.668,94","145.242,00","531,07",Stati Uniti,New York Stock Exchange Inc.,USD
TGT,TARGET CORP,Generi di largo consumo,Azionario,"76.974.107,56","0,11","76.974.107,56","508.147,00","151,48",Stati Uniti,New York Stock Exchange Inc.,USD
MPC,MARATHON PETROLEUM CORP,Energia,Azionario,"76.724.987,92","0,11","76.724.987,92","452.548,00","169,54",Stati Uniti,New York Stock Exchange Inc.,USD
NOC,NORTHROP GRUMMAN CORP,Industriali,Azionario,"76.061.211,60","0,11","76.061.211,60","164.956,00","461,10",Stati Uniti,New York Stock Exchange Inc.,USD
BMO,BANK OF MONTREAL,Finanziari,Azionario,"75.942.582,63","0,11","75.942.582,63","800.230,00","94,90",Canada,Toronto Stock Exchange,CAD
DG,VINCI SA,Industriali,Azionario,"75.574.443,41","0,10","75.574.443,41","598.127,00","126,35",Francia,Nyse Euronext - Euronext Paris,EUR
EOG,EOG RESOURCES INC,Energia,Azionario,"75.106.271,66","0,10","75.106.271,66","671.431,00","111,86",Stati Uniti,New York Stock Exchange Inc.,USD
CL,COLGATE-PALMOLIVE,Generi di largo consumo,Azionario,"75.068.463,75","0,10","75.068.463,75","870.359,00","86,25",Stati Uniti,New York Stock Exchange Inc.,USD
ABNB,AIRBNB INC CLASS A,Consumi Discrezionali,Azionario,"74.415.796,26","0,10","74.415.796,26","487.461,00","152,66",Stati Uniti,NASDAQ,USD
HCA,HCA HEALTHCARE INC,Salute,Azionario,"74.395.631,52","0,10","74.395.631,52","235.907,00","315,36",Stati Uniti,New York Stock Exchange Inc.,USD
PSX,PHILLIPS,Energia,Azionario,"74.152.855,04","0,10","74.152.855,04","504.064,00","147,11",Stati Uniti,New York Stock Exchange Inc.,USD
TDG,TRANSDIGM GROUP INC,Industriali,Azionario,"73.928.822,57","0,10","73.928.822,57","61.613,00","1.199,89",Stati Uniti,New York Stock Exchange Inc.,USD
APH,AMPHENOL CORP CLASS A,IT,Azionario,"73.614.478,19","0,10","73.614.478,19","684.977,00","107,47",Stati Uniti,New York Stock Exchange Inc.,USD
CS,AXA SA,Finanziari,Azionario,"73.584.831,30","0,10","73.584.831,30","2.105.224,00","34,95",Francia,Nyse Euronext - Euronext Paris,EUR
BNP,BNP PARIBAS SA,Finanziari,Azionario,"73.450.939,57","0,10","73.450.939,57","1.203.671,00","61,02",Francia,Nyse Euronext - Euronext Paris,EUR
AON,AON PLC CLASS A,Finanziari,Azionario,"73.290.142,92","0,10","73.290.142,92","232.431,00","315,32",Stati Uniti,New York Stock Exchange Inc.,USD
TT,TRANE TECHNOLOGIES PLC,Industriali,Azionario,"73.176.817,56","0,10","73.176.817,56","259.658,00","281,82",Stati Uniti,New York Stock Exchange Inc.,USD
MAR,MARRIOTT INTERNATIONAL INC CLASS A,Consumi Discrezionali,Azionario,"73.147.484,64","0,10","73.147.484,64","290.868,00","251,48",Stati Uniti,NASDAQ,USD
ORLY,OREILLY AUTOMOTIVE INC,Consumi Discrezionali,Azionario,"73.117.646,16","0,10","73.117.646,16","69.108,00","1.058,02",Stati Uniti,NASDAQ,USD
SNOW,SNOWFLAKE CLASS A,IT,Azionario,"72.760.637,74","0,10","72.760.637,74","317.261,00","229,34",Stati Uniti,New York Stock Exchange Inc.,USD
GD,GENERAL DYNAMICS CORP,Industriali,Azionario,"71.736.735,00","0,10","71.736.735,00","262.052,00","273,75",Stati Uniti,New York Stock Exchange Inc.,USD
PYPL,PAYPAL HOLDINGS INC,Finanziari,Azionario,"71.570.348,16","0,10","71.570.348,16","1.209.776,00","59,16",Stati Uniti,NASDAQ,USD
MUV2,MUENCHENER RUECKVERSICHERUNGS-GESE,Finanziari,Azionario,"71.456.280,34","0,10","71.456.280,34","155.956,00","458,18",Germania,Xetra,EUR
USB,US BANCORP,Finanziari,Azionario,"70.833.260,08","0,10","70.833.260,08","1.712.603,00","41,36",Stati Uniti,New York Stock Exchange Inc.,USD
BATS,BRITISH AMERICAN TOBACCO,Generi di largo consumo,Azionario,"70.754.070,86","0,10","70.754.070,86","2.336.949,00","30,28",Regno unito,London Stock Exchange,GBP
MCO,MOODYS CORP,Finanziari,Azionario,"70.384.488,25","0,10","70.384.488,25","182.575,00","385,51",Stati Uniti,New York Stock Exchange Inc.,USD
EL,ESSILORLUXOTTICA SA,Salute,Azionario,"70.233.810,46","0,10","70.233.810,46","333.996,00","210,28",Francia,Nyse Euronext - Euronext Paris,EUR
MBG,MERCEDES-BENZ GROUP N AG,Consumi Discrezionali,Azionario,"69.865.726,05","0,10","69.865.726,05","900.697,00","77,57",Germania,Xetra,EUR
WDAY,WORKDAY INC CLASS A,IT,Azionario,"69.729.322,44","0,10","69.729.322,44","227.963,00","305,88",Stati Uniti,NASDAQ,USD
EMR,EMERSON ELECTRIC,Industriali,Azionario,"69.482.467,32","0,10","69.482.467,32","656.052,00","105,91",Stati Uniti,New York Stock Exchange Inc.,USD
BBVA,BANCO BILBAO VIZCAYA ARGENTARIA SA,Finanziari,Azionario,"68.261.792,38","0,09","68.261.792,38","6.689.267,00","10,20",Spagna,Bolsa De Madrid,EUR
PNC,PNC FINANCIAL SERVICES GROUP INC,Finanziari,Azionario,"68.206.770,32","0,09","68.206.770,32","466.786,00","146,12",Stati Uniti,New York Stock Exchange Inc.,USD
NXPI,NXP SEMICONDUCTORS NV,IT,Azionario,"68.018.747,60","0,09","68.018.747,60","284.776,00","238,85",Stati Uniti,NASDAQ,USD
4568,DAIICHI SANKYO LTD,Salute,Azionario,"68.001.193,79","0,09","68.001.193,79","2.081.871,00","32,66",Giappone,Tokyo Stock Exchange,JPY
7974,NINTENDO LTD,Comunicazione,Azionario,"67.994.603,45","0,09","67.994.603,45","1.215.770,00","55,93",Giappone,Tokyo Stock Exchange,JPY
MRVL,MARVELL TECHNOLOGY INC,IT,Azionario,"67.549.453,84","0,09","67.549.453,84","999.548,00","67,58",Stati Uniti,NASDAQ,USD
NSC,NORFOLK SOUTHERN CORP,Industriali,Azionario,"67.426.269,32","0,09","67.426.269,32","261.332,00","258,01",Stati Uniti,New York Stock Exchange Inc.,USD
WBC,WESTPAC BANKING CORPORATION CORP,Finanziari,Azionario,"67.319.725,36","0,09","67.319.725,36","3.955.810,00","17,02",Australia,Asx - All Markets,AUD
FDX,FEDEX CORP,Industriali,Azionario,"67.244.869,30","0,09","67.244.869,30","276.205,00","243,46",Stati Uniti,New York Stock Exchange Inc.,USD
BN,BROOKFIELD CORP CLASS A,Finanziari,Azionario,"66.875.719,67","0,09","66.875.719,67","1.620.584,00","41,27",Canada,Toronto Stock Exchange,CAD
9984,SOFTBANK GROUP CORP,Comunicazione,Azionario,"66.859.890,39","0,09","66.859.890,39","1.143.722,00","58,46",Giappone,Tokyo Stock Exchange,JPY
ROP,ROPER TECHNOLOGIES INC,IT,Azionario,"66.538.168,82","0,09","66.538.168,82","119.486,00","556,87",Stati Uniti,NASDAQ,USD
CTAS,CINTAS CORP,Industriali,Azionario,"66.463.471,10","0,09","66.463.471,10","104.981,00","633,10",Stati Uniti,NASDAQ,USD
ECL,ECOLAB INC,Materiali,Azionario,"66.345.366,64","0,09","66.345.366,64","298.396,00","222,34",Stati Uniti,New York Stock Exchange Inc.,USD
STLAM,STELLANTIS NV,Consumi Discrezionali,Azionario,"66.143.024,68","0,09","66.143.024,68","2.483.619,00","26,63",Italia,Borsa Italiana,EUR
KKR,KKR AND CO INC,Finanziari,Azionario,"64.693.261,00","0,09","64.693.261,00","675.295,00","95,80",Stati Uniti,New York Stock Exchange Inc.,USD
8031,MITSUI LTD,Industriali,Azionario,"64.263.998,57","0,09","64.263.998,57","1.488.992,00","43,16",Giappone,Tokyo Stock Exchange,JPY
ADSK,AUTODESK INC,IT,Azionario,"63.920.372,80","0,09","63.920.372,80","248.524,00","257,20",Stati Uniti,NASDAQ,USD
BNS,BANK OF NOVA SCOTIA,Finanziari,Azionario,"63.655.782,29","0,09","63.655.782,29","1.337.554,00","47,59",Canada,Toronto Stock Exchange,CAD
PCAR,PACCAR INC,Industriali,Azionario,"63.216.385,44","0,09","63.216.385,44","570.648,00","110,78",Stati Uniti,NASDAQ,USD
ABI,ANHEUSER-BUSCH INBEV SA,Generi di largo consumo,Azionario,"63.147.586,43","0,09","63.147.586,43","998.013,00","63,27",Belgio,Nyse Euronext - Euronext Brussels,EUR
FCX,FREEPORT MCMORAN INC,Materiali,Azionario,"63.071.915,44","0,09","63.071.915,44","1.618.889,00","38,96",Stati Uniti,New York Stock Exchange Inc.,USD
CRH,CRH PUBLIC LIMITED PLC,Materiali,Azionario,"63.035.316,40","0,09","63.035.316,40","800.101,00","78,78",Regno unito,London Stock Exchange,GBP
6098,RECRUIT HOLDINGS LTD,Industriali,Azionario,"62.974.973,26","0,09","62.974.973,26","1.600.800,00","39,34",Giappone,Tokyo Stock Exchange,JPY
HLT,HILTON WORLDWIDE HOLDINGS INC,Consumi Discrezionali,Azionario,"62.525.218,98","0,09","62.525.218,98","305.687,00","204,54",Stati Uniti,New York Stock Exchange Inc.,USD
7267,HONDA MOTOR LTD,Consumi Discrezionali,Azionario,"62.204.591,46","0,09","62.204.591,46","5.203.650,00","11,95",Giappone,Tokyo Stock Exchange,JPY
GM,GENERAL MOTORS,Consumi Discrezionali,Azionario,"61.894.847,34","0,09","61.894.847,34","1.561.818,00","39,63",Stati Uniti,New York Stock Exchange Inc.,USD
ANZ,ANZ GROUP HOLDINGS LTD,Finanziari,Azionario,"61.495.781,94","0,09","61.495.781,94","3.313.412,00","18,56",Australia,Asx - All Markets,AUD
CSU,CONSTELLATION SOFTWARE INC,IT,Azionario,"61.430.290,69","0,09","61.430.290,69","22.119,00","2.777,26",Canada,Toronto Stock Exchange,CAD
UCG,UNICREDIT,Finanziari,Azionario,"60.957.516,11","0,08","60.957.516,11","1.816.511,00","33,56",Italia,Borsa Italiana,EUR
LULU,LULULEMON ATHLETICA INC,Consumi Discrezionali,Azionario,"60.509.247,72","0,08","60.509.247,72","132.148,00","457,89",Stati Uniti,NASDAQ,USD
MSI,MOTOROLA SOLUTIONS INC,IT,Azionario,"60.414.970,02","0,08","60.414.970,02","182.926,00","330,27",Stati Uniti,New York Stock Exchange Inc.,USD
AIG,AMERICAN INTERNATIONAL GROUP INC,Finanziari,Azionario,"60.062.351,96","0,08","60.062.351,96","842.153,00","71,32",Stati Uniti,New York Stock Exchange Inc.,USD
AJG,ARTHUR J GALLAGHER,Finanziari,Azionario,"59.783.185,00","0,08","59.783.185,00","244.013,00","245,00",Stati Uniti,New York Stock Exchange Inc.,USD
PXD,PIONEER NATURAL RESOURCE,Energia,Azionario,"59.005.516,32","0,08","59.005.516,32","253.809,00","232,48",Stati Uniti,New York Stock Exchange Inc.,USD
APD,AIR PRODUCTS AND CHEMICALS INC,Materiali,Azionario,"58.627.230,34","0,08","58.627.230,34","251.846,00","232,79",Stati Uniti,New York Stock Exchange Inc.,USD
8766,TOKIO MARINE HOLDINGS INC,Finanziari,Azionario,"58.481.220,08","0,08","58.481.220,08","2.045.416,00","28,59",Giappone,Tokyo Stock Exchange,JPY
RACE,FERRARI NV,Consumi Discrezionali,Azionario,"58.486.487,07","0,08","58.486.487,07","140.017,00","417,71",Italia,Borsa Italiana,EUR
EW,EDWARDS LIFESCIENCES CORP,Salute,Azionario,"58.369.298,22","0,08","58.369.298,22","665.253,00","87,74",Stati Uniti,New York Stock Exchange Inc.,USD
8001,ITOCHU CORP,Industriali,Azionario,"58.334.485,50","0,08","58.334.485,50","1.313.202,00","44,42",Giappone,Tokyo Stock Exchange,JPY
ENEL,ENEL,Imprese di servizi di pubblica utilità,Azionario,"58.103.926,69","0,08","58.103.926,69","9.011.924,00","6,45",Italia,Borsa Italiana,EUR
COF,CAPITAL ONE FINANCIAL CORP,Finanziari,Azionario,"57.600.201,12","0,08","57.600.201,12","425.031,00","135,52",Stati Uniti,New York Stock Exchange Inc.,USD
VLO,VALERO ENERGY CORP,Energia,Azionario,"57.540.518,86","0,08","57.540.518,86","406.417,00","141,58",Stati Uniti,New York Stock Exchange Inc.,USD
TRV,TRAVELERS COMPANIES INC,Finanziari,Azionario,"57.217.812,96","0,08","57.217.812,96","258.951,00","220,96",Stati Uniti,New York Stock Exchange Inc.,USD
MMM,3M,Industriali,Azionario,"56.965.677,54","0,08","56.965.677,54","615.313,00","92,58",Stati Uniti,New York Stock Exchange Inc.,USD
RKT,RECKITT BENCKISER GROUP PLC,Generi di largo consumo,Azionario,"56.671.389,48","0,08","56.671.389,48","767.757,00","73,81",Regno unito,London Stock Exchange,GBP
ROST,ROSS STORES INC,Consumi Discrezionali,Azionario,"56.551.604,84","0,08","56.551.604,84","382.028,00","148,03",Stati Uniti,NASDAQ,USD
GLEN,GLENCORE PLC,Materiali,Azionario,"56.450.042,24","0,08","56.450.042,24","11.847.852,00","4,76",Regno unito,London Stock Exchange,GBP
ATD,ALIMENTATION COUCHE TARD INC,Generi di largo consumo,Azionario,"56.044.991,63","0,08","56.044.991,63","877.185,00","63,89",Canada,Toronto Stock Exchange,CAD
NUE,NUCOR CORP,Materiali,Azionario,"55.881.948,69","0,08","55.881.948,69","294.131,00","189,99",Stati Uniti,New York Stock Exchange Inc.,USD
9983,FAST RETAILING LTD,Consumi Discrezionali,Azionario,"55.811.070,85","0,08","55.811.070,85","194.165,00","287,44",Giappone,Tokyo Stock Exchange,JPY
ITX,INDUSTRIA DE DISENO TEXTIL INDITEX,Consumi Discrezionali,Azionario,"55.610.934,15","0,08","55.610.934,15","1.253.092,00","44,38",Spagna,Bolsa De Madrid,EUR
ISP,INTESA SANPAOLO,Finanziari,Azionario,"55.477.536,64","0,08","55.477.536,64","17.443.359,00","3,18",Italia,Borsa Italiana,EUR
INGA,ING GROEP NV,Finanziari,Azionario,"55.364.766,76","0,08","55.364.766,76","4.028.490,00","13,74",Paesi Bassi,Euronext Amsterdam,EUR
WELL,WELLTOWER INC,Immobili,Azionario,"55.184.199,34","0,08","55.184.199,34","590.774,00","93,41",Stati Uniti,New York Stock Exchange Inc.,USD
AZO,AUTOZONE INC,Consumi Discrezionali,Azionario,"55.140.581,70","0,08","55.140.581,70","20.005,00","2.756,34",Stati Uniti,New York Stock Exchange Inc.,USD
IFX,INFINEON TECHNOLOGIES AG,IT,Azionario,"54.733.940,73","0,08","54.733.940,73","1.528.063,00","35,82",Germania,Xetra,EUR
NG.,NATIONAL GRID PLC,Imprese di servizi di pubblica utilità,Azionario,"54.368.469,47","0,08","54.368.469,47","4.145.231,00","13,12",Regno unito,London Stock Exchange,GBP
AFL,AFLAC INC,Finanziari,Azionario,"54.324.111,49","0,08","54.324.111,49","675.589,00","80,41",Stati Uniti,New York Stock Exchange Inc.,USD
SPG,SIMON PROPERTY GROUP REIT INC,Immobili,Azionario,"54.154.115,45","0,08","54.154.115,45","360.187,00","150,35",Stati Uniti,New York Stock Exchange Inc.,USD
BA.,BAE SYSTEMS PLC,Industriali,Azionario,"53.828.359,70","0,07","53.828.359,70","3.422.524,00","15,73",Regno unito,London Stock Exchange,GBP
CPG,COMPASS GROUP PLC,Consumi Discrezionali,Azionario,"53.689.857,46","0,07","53.689.857,46","1.941.640,00","27,65",Regno unito,London Stock Exchange,GBP
SU,SUNCOR ENERGY INC,Energia,Azionario,"52.817.904,48","0,07","52.817.904,48","1.557.488,00","33,91",Canada,Toronto Stock Exchange,CAD
PRX,PROSUS NV,Consumi Discrezionali,Azionario,"52.615.086,26","0,07","52.615.086,26","1.716.233,00","30,66",Paesi Bassi,Euronext Amsterdam,EUR
7741,HOYA CORP,Salute,Azionario,"52.590.844,49","0,07","52.590.844,49","418.323,00","125,72",Giappone,Tokyo Stock Exchange,JPY
F,FORD MOTOR CO,Consumi Discrezionali,Azionario,"52.359.152,30","0,07","52.359.152,30","4.312.945,00","12,14",Stati Uniti,New York Stock Exchange Inc.,USD
WES,WESFARMERS LTD,Consumi Discrezionali,Azionario,"52.343.617,04","0,07","52.343.617,04","1.227.855,00","42,63",Australia,Asx - All Markets,AUD
9433,KDDI CORP,Comunicazione,Azionario,"52.128.410,34","0,07","52.128.410,34","1.704.050,00","30,59",Giappone,Tokyo Stock Exchange,JPY
IQV,IQVIA HOLDINGS INC,Salute,Azionario,"52.097.929,26","0,07","52.097.929,26","210.701,00","247,26",Stati Uniti,New York Stock Exchange Inc.,USD
IDXX,IDEXX LABORATORIES INC,Salute,Azionario,"51.896.643,37","0,07","51.896.643,37","90.053,00","576,29",Stati Uniti,NASDAQ,USD
CCI,CROWN CASTLE INC,Immobili,Azionario,"51.878.497,83","0,07","51.878.497,83","477.307,00","108,69",Stati Uniti,New York Stock Exchange Inc.,USD
DXCM,DEXCOM INC,Salute,Azionario,"51.871.259,16","0,07","51.871.259,16","446.166,00","116,26",Stati Uniti,NASDAQ,USD
MQG,MACQUARIE GROUP LTD DEF,Finanziari,Azionario,"51.863.439,65","0,07","51.863.439,65","409.437,00","126,67",Australia,Asx - All Markets,AUD
MSCI,MSCI INC,Finanziari,Azionario,"51.767.735,45","0,07","51.767.735,45","90.985,00","568,97",Stati Uniti,New York Stock Exchange Inc.,USD
D05,DBS GROUP HOLDINGS LTD,Finanziari,Azionario,"51.769.844,08","0,07","51.769.844,08","2.056.409,00","25,17",Singapore,Singapore Exchange,SGD
TFC,TRUIST FINANCIAL CORP,Finanziari,Azionario,"51.720.867,00","0,07","51.720.867,00","1.467.675,00","35,24",Stati Uniti,New York Stock Exchange Inc.,USD
FTNT,FORTINET INC,IT,Azionario,"51.660.996,96","0,07","51.660.996,96","763.764,00","67,64",Stati Uniti,NASDAQ,USD
TEL,TE CONNECTIVITY LTD,IT,Azionario,"51.630.796,47","0,07","51.630.796,47","360.777,00","143,11",Stati Uniti,New York Stock Exchange Inc.,USD
4502,TAKEDA PHARMACEUTICAL LTD,Salute,Azionario,"51.622.587,64","0,07","51.622.587,64","1.752.595,00","29,45",Giappone,Tokyo Stock Exchange,JPY
ATCO A,ATLAS COPCO CLASS A,Industriali,Azionario,"51.370.121,34","0,07","51.370.121,34","2.970.627,00","17,29",Svezia,Nasdaq Omx Nordic,SEK
PSA,PUBLIC STORAGE REIT,Immobili,Azionario,"51.201.735,32","0,07","51.201.735,32","179.794,00","284,78",Stati Uniti,New York Stock Exchange Inc.,USD
DHL,DEUTSCHE POST AG,Industriali,Azionario,"50.928.218,17","0,07","50.928.218,17","1.083.007,00","47,02",Germania,Xetra,EUR
LSEG,LONDON STOCK EXCHANGE GROUP PLC,Finanziari,Azionario,"50.719.885,41","0,07","50.719.885,41","448.382,00","113,12",Regno unito,London Stock Exchange,GBP
DHI,D R HORTON INC,Consumi Discrezionali,Azionario,"50.661.051,60","0,07","50.661.051,60","346.756,00","146,10",Stati Uniti,New York Stock Exchange Inc.,USD
MCHP,MICROCHIP TECHNOLOGY INC,IT,Azionario,"50.641.665,96","0,07","50.641.665,96","611.319,00","82,84",Stati Uniti,NASDAQ,USD
INVE B,INVESTOR CLASS B,Finanziari,Azionario,"50.591.009,65","0,07","50.591.009,65","2.007.779,00","25,20",Svezia,Nasdaq Omx Nordic,SEK
BK,BANK OF NEW YORK MELLON CORP,Finanziari,Azionario,"50.578.929,96","0,07","50.578.929,96","909.039,00","55,64",Stati Uniti,New York Stock Exchange Inc.,USD
MFC,MANULIFE FINANCIAL CORP,Finanziari,Azionario,"50.441.016,33","0,07","50.441.016,33","2.075.830,00","24,30",Canada,Toronto Stock Exchange,CAD
CPRT,COPART INC,Industriali,Azionario,"50.418.320,54","0,07","50.418.320,54","981.283,00","51,38",Stati Uniti,NASDAQ,USD
URI,UNITED RENTALS INC,Industriali,Azionario,"50.391.455,88","0,07","50.391.455,88","76.556,00","658,23",Stati Uniti,New York Stock Exchange Inc.,USD
BAS,BASF N,Materiali,Azionario,"50.392.285,13","0,07","50.392.285,13","999.288,00","50,43",Germania,Xetra,EUR
CM,CANADIAN IMPERIAL BANK OF COMMERCE,Finanziari,Azionario,"50.367.537,98","0,07","50.367.537,98","1.073.032,00","46,94",Canada,Toronto Stock Exchange,CAD
MNST,MONSTER BEVERAGE CORP,Generi di largo consumo,Azionario,"50.174.126,88","0,07","50.174.126,88","907.472,00","55,29",Stati Uniti,NASDAQ,USD
MET,METLIFE INC,Finanziari,Azionario,"50.126.075,31","0,07","50.126.075,31","723.007,00","69,33",Stati Uniti,New York Stock Exchange Inc.,USD
CARR,CARRIER GLOBAL CORP,Industriali,Azionario,"50.101.016,60","0,07","50.101.016,60","924.373,00","54,20",Stati Uniti,New York Stock Exchange Inc.,USD
HUM,HUMANA INC,Salute,Azionario,"50.043.111,54","0,07","50.043.111,54","137.894,00","362,91",Stati Uniti,New York Stock Exchange Inc.,USD
APO,APOLLO GLOBAL MANAGEMENT INC,Finanziari,Azionario,"49.971.145,30","0,07","49.971.145,30","447.730,00","111,61",Stati Uniti,New York Stock Exchange Inc.,USD
AMP,AMERIPRISE FINANCE INC,Finanziari,Azionario,"49.818.460,16","0,07","49.818.460,16","122.368,00","407,12",Stati Uniti,New York Stock Exchange Inc.,USD
O,REALTY INCOME REIT CORP,Immobili,Azionario,"49.823.686,90","0,07","49.823.686,90","941.135,00","52,94",Stati Uniti,New York Stock Exchange Inc.,USD
